Iteration 388: x = -1.771162, y = -1.771162, f(x, y) = 23.622565
Iteration 389: x = -2.358511, y = -2.358511, f(x, y) = 43.728925
Iteration 390: x = -1.823488, y = -1.823488, f(x, y) = 17.740096
Iteration 391: x = -2.349539, y = -2.349539, f(x, y) = 42.749421
Iteration 392: x = -1.793159, y = -1.793159, f(x, y) = 21.073522
Iteration 393: x = -2.362653, y = -2.362653, f(x, y) = 44.167877
Iteration 394: x = -1.838017, y = -1.838017, f(x, y) = 16.251328
Iteration 395: x = -2.335917, y = -2.335917, f(x, y) = 41.192896
Iteration 396: x = -1.750231, y = -1.750231, f(x, y) = 26.097568
Iteration 397: x = -2.343544, y = -2.343544, f(x, y) = 42.074316
Iteration 398: x = -1.773795, y = -1.773795, f(x, y) = 23.313623
Iteration 399: x = -2.359628, y = -2.359628, f(x, y) = 43.848167
Iteration 400: x = -1.827375, y = -1.827375, f(x, y) = 17.333929
Iteration 401: x = -2.346345, y = -2.346345, f(x, y) = 42.391715
Iteration 402: x = -1.782751, y = -1.782751, f(x, y) = 22.269792
Iteration 403: x = -2.362158, y = -2.362158, f(x, y) = 44.115841
Iteration 404: x = -1.836262, y = -1.836262, f(x, y) = 16.426684
Iteration 405: x = -2.337804, y = -2.337804, f(x, y) = 41.413131
Iteration 406: x = -1.755945, y = -1.755945, f(x, y) = 25.419779
Iteration 407: x = -2.348706, y = -2.348706, f(x, y) = 42.656650
Iteration 408: x = -1.790427, y = -1.790427, f(x, y) = 21.385509
Iteration 409: x = -2.362776, y = -2.362776, f(x, y) = 44.180714
Iteration 410: x = -1.838451, y = -1.838451, f(x, y) = 16.208129
Iteration 411: x = -2.335440, y = -2.335440, f(x, y) = 41.136991
Iteration 412: x = -1.748799, y = -1.748799, f(x, y) = 26.267563
Iteration 413: x = -2.342123, y = -2.342123, f(x, y) = 41.911939
Iteration 414: x = -1.769312, y = -1.769312, f(x, y) = 23.840010
Iteration 415: x = -2.357625, y = -2.357625, f(x, y) = 43.633860
Iteration 416: x = -1.820421, y = -1.820421, f(x, y) = 18.064435
Iteration 417: x = -2.351823, y = -2.351823, f(x, y) = 43.002351
Iteration 418: x = -1.800728, y = -1.800728, f(x, y) = 20.217962
Iteration 419: x = -2.361386, y = -2.361386, f(x, y) = 44.034430
Iteration 420: x = -1.833535, y = -1.833535, f(x, y) = 16.701774
Iteration 421: x = -2.340606, y = -2.340606, f(x, y) = 41.737595
Iteration 422: x = -1.764572, y = -1.764572, f(x, y) = 24.398832
Iteration 423: x = -2.354967, y = -2.354967, f(x, y) = 43.346630
Iteration 424: x = -1.811320, y = -1.811320, f(x, y) = 19.045337
Iteration 425: x = -2.357351, y = -2.357351, f(x, y) = 43.604460
Iteration 426: x = -1.819478, y = -1.819478, f(x, y) = 18.164806
Iteration 427: x = -2.352482, y = -2.352482, f(x, y) = 43.074979
Iteration 428: x = -1.802934, y = -1.802934, f(x, y) = 19.971193
Iteration 429: x = -2.360761, y = -2.360761, f(x, y) = 43.968404
Iteration 430: x = -1.831339, y = -1.831339, f(x, y) = 16.925463
Iteration 431: x = -2.342746, y = -2.342746, f(x, y) = 41.983225
Iteration 432: x = -1.771272, y = -1.771272, f(x, y) = 23.609598
Iteration 433: x = -2.358562, y = -2.358562, f(x, y) = 43.734302
Iteration 434: x = -1.823662, y = -1.823662, f(x, y) = 17.721762
Iteration 435: x = -2.349403, y = -2.349403, f(x, y) = 42.734273
Iteration 436: x = -1.792711, y = -1.792711, f(x, y) = 21.124539
Iteration 437: x = -2.362686, y = -2.362686, f(x, y) = 44.171265
Iteration 438: x = -1.838131, y = -1.838131, f(x, y) = 16.239922
Iteration 439: x = -2.335792, y = -2.335792, f(x, y) = 41.178200
Iteration 440: x = -1.749854, y = -1.749854, f(x, y) = 26.142339
Iteration 441: x = -2.343175, y = -2.343175, f(x, y) = 42.032199
Iteration 442: x = -1.772626, y = -1.772626, f(x, y) = 23.450682
Iteration 443: x = -2.359153, y = -2.359153, f(x, y) = 43.797547
Iteration 444: x = -1.825719, y = -1.825719, f(x, y) = 17.506242
Iteration 445: x = -2.347746, y = -2.347746, f(x, y) = 42.549192
Iteration 446: x = -1.787291, y = -1.787291, f(x, y) = 21.745440
Iteration 447: x = -2.362695, y = -2.362695, f(x, y) = 44.172273
Iteration 448: x = -1.838165, y = -1.838165, f(x, y) = 16.236531
Iteration 449: x = -2.335754, y = -2.335754, f(x, y) = 41.173822
Iteration 450: x = -1.749742, y = -1.749742, f(x, y) = 26.155666
Iteration 451: x = -2.343064, y = -2.343064, f(x, y) = 42.019573
Iteration 452: x = -1.772277, y = -1.772277, f(x, y) = 23.491700
Iteration 453: x = -2.359005, y = -2.359005, f(x, y) = 43.781692
Iteration 454: x = -1.825203, y = -1.825203, f(x, y) = 17.560249
Iteration 455: x = -2.348171, y = -2.348171, f(x, y) = 42.596797
Iteration 456: x = -1.788677, y = -1.788677, f(x, y) = 21.586187
Iteration 457: x = -2.362760, y = -2.362760, f(x, y) = 44.179064
Iteration 458: x = -1.838395, y = -1.838395, f(x, y) = 16.213681
Iteration 459: x = -2.335502, y = -2.335502, f(x, y) = 41.144213
Iteration 460: x = -1.748983, y = -1.748983, f(x, y) = 26.245652
Iteration 461: x = -2.342309, y = -2.342309, f(x, y) = 41.933245
Iteration 462: x = -1.769897, y = -1.769897, f(x, y) = 23.771259
Iteration 463: x = -2.357914, y = -2.357914, f(x, y) = 43.664919
Iteration 464: x = -1.821420, y = -1.821420, f(x, y) = 17.958433
Iteration 465: x = -2.351102, y = -2.351102, f(x, y) = 42.922783
Iteration 466: x = -1.798328, y = -1.798328, f(x, y) = 20.487804
Iteration 467: x = -2.361935, y = -2.361935, f(x, y) = 44.092326
Iteration 468: x = -1.835472, y = -1.835472, f(x, y) = 16.506051
Iteration 469: x = -2.338632, y = -2.338632, f(x, y) = 41.509340
Iteration 470: x = -1.758477, y = -1.758477, f(x, y) = 25.119753
Iteration 471: x = -2.350735, y = -2.350735, f(x, y) = 42.882196
Iteration 472: x = -1.797110, y = -1.797110, f(x, y) = 20.625217
Iteration 473: x = -2.362161, y = -2.362161, f(x, y) = 44.116159
Iteration 474: x = -1.836273, y = -1.836273, f(x, y) = 16.425610
Iteration 475: x = -2.337792, y = -2.337792, f(x, y) = 41.411814
Iteration 476: x = -1.755911, y = -1.755911, f(x, y) = 25.423871
Iteration 477: x = -2.348678, y = -2.348678, f(x, y) = 42.653440
Iteration 478: x = -1.790333, y = -1.790333, f(x, y) = 21.396285
Iteration 479: x = -2.362777, y = -2.362777, f(x, y) = 44.180822
Iteration 480: x = -1.838455, y = -1.838455, f(x, y) = 16.207766
Iteration 481: x = -2.335436, y = -2.335436, f(x, y) = 41.136520
Iteration 482: x = -1.748787, y = -1.748787, f(x, y) = 26.268994
Iteration 483: x = -2.342111, y = -2.342111, f(x, y) = 41.910544
Iteration 484: x = -1.769274, y = -1.769274, f(x, y) = 23.844508
Iteration 485: x = -2.357605, y = -2.357605, f(x, y) = 43.631796
Iteration 486: x = -1.820355, y = -1.820355, f(x, y) = 18.071482
Iteration 487: x = -2.351870, y = -2.351870, f(x, y) = 43.007536
Iteration 488: x = -1.800885, y = -1.800885, f(x, y) = 20.200358
Iteration 489: x = -2.361345, y = -2.361345, f(x, y) = 44.030137
Iteration 490: x = -1.833392, y = -1.833392, f(x, y) = 16.716303
Iteration 491: x = -2.340748, y = -2.340748, f(x, y) = 41.754038
Iteration 492: x = -1.765016, y = -1.765016, f(x, y) = 24.346423
Iteration 493: x = -2.355240, y = -2.355240, f(x, y) = 43.376227
Iteration 494: x = -1.812246, y = -1.812246, f(x, y) = 18.944284
Iteration 495: x = -2.356875, y = -2.356875, f(x, y) = 43.553141
Iteration 496: x = -1.817838, y = -1.817838, f(x, y) = 18.340049
Iteration 497: x = -2.353582, y = -2.353582, f(x, y) = 43.195571
Iteration 498: x = -1.806631, y = -1.806631, f(x, y) = 19.560646
Iteration 499: x = -2.359459, y = -2.359459, f(x, y) = 43.830147
Iteration 500: x = -1.826784, y = -1.826784, f(x, y) = 17.395246
Iteration 501: x = -2.346851, y = -2.346851, f(x, y) = 42.448738
Iteration 502: x = -1.784387, y = -1.784387, f(x, y) = 22.080378
Iteration 503: x = -2.362409, y = -2.362409, f(x, y) = 44.142243
Iteration 504: x = -1.837151, y = -1.837151, f(x, y) = 16.337663
Iteration 505: x = -2.336856, y = -2.336856, f(x, y) = 41.302659
Iteration 506: x = -1.753065, y = -1.753065, f(x, y) = 25.761362
Iteration 507: x = -2.346206, y = -2.346206, f(x, y) = 42.376001
Iteration 508: x = -1.782301, y = -1.782301, f(x, y) = 22.321895
Iteration 509: x = -2.362078, y = -2.362078, f(x, y) = 44.107386
Iteration 510: x = -1.835978, y = -1.835978, f(x, y) = 16.455211
Iteration 511: x = -2.338103, y = -2.338103, f(x, y) = 41.447958
Iteration 512: x = -1.756859, y = -1.756859, f(x, y) = 25.311443
Iteration 513: x = -2.349457, y = -2.349457, f(x, y) = 42.740327
Iteration 514: x = -1.792890, y = -1.792890, f(x, y) = 21.104151
Iteration 515: x = -2.362673, y = -2.362673, f(x, y) = 44.169972
Iteration 516: x = -1.838088, y = -1.838088, f(x, y) = 16.244276
Iteration 517: x = -2.335840, y = -2.335840, f(x, y) = 41.183815
Iteration 518: x = -1.749998, y = -1.749998, f(x, y) = 26.125241
Iteration 519: x = -2.343317, y = -2.343317, f(x, y) = 42.048338
Iteration 520: x = -1.773074, y = -1.773074, f(x, y) = 23.398203
Iteration 521: x = -2.359339, y = -2.359339, f(x, y) = 43.817357
Iteration 522: x = -1.826366, y = -1.826366, f(x, y) = 17.438784
Iteration 523: x = -2.347206, y = -2.347206, f(x, y) = 42.488563
Iteration 524: x = -1.785535, y = -1.785535, f(x, y) = 21.947777
Iteration 525: x = -2.362547, y = -2.362547, f(x, y) = 44.156679
Iteration 526: x = -1.837638, y = -1.837638, f(x, y) = 16.289030
Iteration 527: x = -2.336330, y = -2.336330, f(x, y) = 41.241149
Iteration 528: x = -1.751473, y = -1.751473, f(x, y) = 25.950165
Iteration 529: x = -2.344736, y = -2.344736, f(x, y) = 42.209737
Iteration 530: x = -1.777585, y = -1.777585, f(x, y) = 22.870546
Iteration 531: x = -2.360938, y = -2.360938, f(x, y) = 43.987124
Iteration 532: x = -1.831960, y = -1.831960, f(x, y) = 16.861994
Iteration 533: x = -2.342151, y = -2.342151, f(x, y) = 41.915149
Iteration 534: x = -1.769400, y = -1.769400, f(x, y) = 23.829658
Iteration 535: x = -2.357669, y = -2.357669, f(x, y) = 43.638596
Iteration 536: x = -1.820573, y = -1.820573, f(x, y) = 18.048270
Iteration 537: x = -2.351714, y = -2.351714, f(x, y) = 42.990409
Iteration 538: x = -1.800367, y = -1.800367, f(x, y) = 20.258499
Iteration 539: x = -2.361477, y = -2.361477, f(x, y) = 44.044074
Iteration 540: x = -1.833857, y = -1.833857, f(x, y) = 16.669142
Iteration 541: x = -2.340283, y = -2.340283, f(x, y) = 41.700417
Iteration 542: x = -1.763571, y = -1.763571, f(x, y) = 24.517103
Iteration 543: x = -2.354335, y = -2.354335, f(x, y) = 43.277791
Iteration 544: x = -1.809175, y = -1.809175, f(x, y) = 19.280279
Iteration 545: x = -2.358379, y = -2.358379, f(x, y) = 43.714730
Iteration 546: x = -1.823028, y = -1.823028, f(x, y) = 17.788503
Iteration 547: x = -2.349894, y = -2.349894, f(x, y) = 42.788971
Iteration 548: x = -1.794331, y = -1.794331, f(x, y) = 20.940190
Iteration 549: x = -2.362546, y = -2.362546, f(x, y) = 44.156624
Iteration 550: x = -1.837637, y = -1.837637, f(x, y) = 16.289215
Iteration 551: x = -2.336332, y = -2.336332, f(x, y) = 41.241385
Iteration 552: x = -1.751480, y = -1.751480, f(x, y) = 25.949441
Iteration 553: x = -2.344741, y = -2.344741, f(x, y) = 42.210391
Iteration 554: x = -1.777603, y = -1.777603, f(x, y) = 22.868400
Iteration 555: x = -2.360943, y = -2.360943, f(x, y) = 43.987705
Iteration 556: x = -1.831979, y = -1.831979, f(x, y) = 16.860023
Iteration 557: x = -2.342133, y = -2.342133, f(x, y) = 41.913014
Iteration 558: x = -1.769342, y = -1.769342, f(x, y) = 23.836545
Iteration 559: x = -2.357639, y = -2.357639, f(x, y) = 43.635448
Iteration 560: x = -1.820472, y = -1.820472, f(x, y) = 18.059016
Iteration 561: x = -2.351786, y = -2.351786, f(x, y) = 42.998355
Iteration 562: x = -1.800607, y = -1.800607, f(x, y) = 20.231528
Iteration 563: x = -2.361416, y = -2.361416, f(x, y) = 44.037695
Iteration 564: x = -1.833644, y = -1.833644, f(x, y) = 16.690726
Iteration 565: x = -2.340497, y = -2.340497, f(x, y) = 41.725047
Iteration 566: x = -1.764234, y = -1.764234, f(x, y) = 24.438787
Iteration 567: x = -2.354756, y = -2.354756, f(x, y) = 43.323693
Iteration 568: x = -1.810603, y = -1.810603, f(x, y) = 19.123637
Iteration 569: x = -2.357706, y = -2.357706, f(x, y) = 43.642605
Iteration 570: x = -1.820702, y = -1.820702, f(x, y) = 18.034586
Iteration 571: x = -2.351622, y = -2.351622, f(x, y) = 42.980245
Iteration 572: x = -1.800059, y = -1.800059, f(x, y) = 20.292987
Iteration 573: x = -2.361552, y = -2.361552, f(x, y) = 44.052014
Iteration 574: x = -1.834122, y = -1.834122, f(x, y) = 16.642284
Iteration 575: x = -2.340016, y = -2.340016, f(x, y) = 41.669555
Iteration 576: x = -1.762742, y = -1.762742, f(x, y) = 24.615034
Iteration 577: x = -2.353793, y = -2.353793, f(x, y) = 43.218630
Iteration 578: x = -1.807342, y = -1.807342, f(x, y) = 19.482048
Iteration 579: x = -2.359172, y = -2.359172, f(x, y) = 43.799539
Iteration 580: x = -1.825784, y = -1.825784, f(x, y) = 17.499459
Iteration 581: x = -2.347692, y = -2.347692, f(x, y) = 42.543155
Iteration 582: x = -1.787116, y = -1.787116, f(x, y) = 21.765614
Iteration 583: x = -2.362684, y = -2.362684, f(x, y) = 44.171068
Iteration 584: x = -1.838125, y = -1.838125, f(x, y) = 16.240588
Iteration 585: x = -2.335799, y = -2.335799, f(x, y) = 41.179058
Iteration 586: x = -1.749876, y = -1.749876, f(x, y) = 26.139726
Iteration 587: x = -2.343197, y = -2.343197, f(x, y) = 42.034670
Iteration 588: x = -1.772695, y = -1.772695, f(x, y) = 23.442650
Iteration 589: x = -2.359182, y = -2.359182, f(x, y) = 43.800614
Iteration 590: x = -1.825819, y = -1.825819, f(x, y) = 17.495798
Iteration 591: x = -2.347663, y = -2.347663, f(x, y) = 42.539891
Iteration 592: x = -1.787021, y = -1.787021, f(x, y) = 21.776518
Iteration 593: x = -2.362677, y = -2.362677, f(x, y) = 44.170384
Iteration 594: x = -1.838102, y = -1.838102, f(x, y) = 16.242889
Iteration 595: x = -2.335825, y = -2.335825, f(x, y) = 41.182027
Iteration 596: x = -1.749952, y = -1.749952, f(x, y) = 26.130688
Iteration 597: x = -2.343272, y = -2.343272, f(x, y) = 42.043204
Iteration 598: x = -1.772931, y = -1.772931, f(x, y) = 23.414902
Iteration 599: x = -2.359281, y = -2.359281, f(x, y) = 43.811111
Iteration 600: x = -1.826162, y = -1.826162, f(x, y) = 17.460051
Iteration 601: x = -2.347377, y = -2.347377, f(x, y) = 42.507818
Iteration 602: x = -1.786092, y = -1.786092, f(x, y) = 21.883579
Iteration 603: x = -2.362602, y = -2.362602, f(x, y) = 44.162469
Iteration 604: x = -1.837834, y = -1.837834, f(x, y) = 16.269531
Iteration 605: x = -2.336117, y = -2.336117, f(x, y) = 41.216256
Iteration 606: x = -1.750832, y = -1.750832, f(x, y) = 26.026287
Iteration 607: x = -2.344125, y = -2.344125, f(x, y) = 42.140422
Iteration 608: x = -1.775639, y = -1.775639, f(x, y) = 23.097779
Iteration 609: x = -2.360310, y = -2.360310, f(x, y) = 43.920553
Iteration 610: x = -1.829756, y = -1.829756, f(x, y) = 17.087864
Iteration 611: x = -2.344224, y = -2.344224, f(x, y) = 42.151700
Iteration 612: x = -1.775955, y = -1.775955, f(x, y) = 23.060871
Iteration 613: x = -2.360418, y = -2.360418, f(x, y) = 43.932037
Iteration 614: x = -1.830135, y = -1.830135, f(x, y) = 17.048870
Iteration 615: x = -2.343875, y = -2.343875, f(x, y) = 42.111989
Iteration 616: x = -1.774845, y = -1.774845, f(x, y) = 23.190721
Iteration 617: x = -2.360026, y = -2.360026, f(x, y) = 43.890480
Iteration 618: x = -1.828764, y = -1.828764, f(x, y) = 17.190039
Iteration 619: x = -2.345122, y = -2.345122, f(x, y) = 42.253562
Iteration 620: x = -1.778821, y = -1.778821, f(x, y) = 22.726413
Iteration 621: x = -2.361289, y = -2.361289, f(x, y) = 44.024250
Iteration 622: x = -1.833195, y = -1.833195, f(x, y) = 16.736230
Iteration 623: x = -2.340943, y = -2.340943, f(x, y) = 41.776477
Iteration 624: x = -1.765623, y = -1.765623, f(x, y) = 24.274800
Iteration 625: x = -2.355604, y = -2.355604, f(x, y) = 43.415778
Iteration 626: x = -1.813488, y = -1.813488, f(x, y) = 18.809222
Iteration 627: x = -2.356205, y = -2.356205, f(x, y) = 43.480830
Iteration 628: x = -1.815541, y = -1.815541, f(x, y) = 18.587030
Iteration 629: x = -2.355021, y = -2.355021, f(x, y) = 43.352433
Iteration 630: x = -1.811501, y = -1.811501, f(x, y) = 19.025526
Iteration 631: x = -2.357259, y = -2.357259, f(x, y) = 43.594585
Iteration 632: x = -1.819162, y = -1.819162, f(x, y) = 18.198523
Iteration 633: x = -2.352699, y = -2.352699, f(x, y) = 43.098791
Iteration 634: x = -1.803661, y = -1.803661, f(x, y) = 19.890201
Iteration 635: x = -2.360530, y = -2.360530, f(x, y) = 43.943966
Iteration 636: x = -1.830529, y = -1.830529, f(x, y) = 17.008374
Iteration 637: x = -2.343509, y = -2.343509, f(x, y) = 42.070255
Iteration 638: x = -1.773682, y = -1.773682, f(x, y) = 23.326854
Iteration 639: x = -2.359584, y = -2.359584, f(x, y) = 43.843438
Iteration 640: x = -1.827220, y = -1.827220, f(x, y) = 17.350017
Iteration 641: x = -2.346479, y = -2.346479, f(x, y) = 42.406783
Iteration 642: x = -1.783182, y = -1.783182, f(x, y) = 22.219794
Iteration 643: x = -2.362231, y = -2.362231, f(x, y) = 44.123470
Iteration 644: x = -1.836519, y = -1.836519, f(x, y) = 16.400950
Iteration 645: x = -2.337532, y = -2.337532, f(x, y) = 41.381475
Iteration 646: x = -1.755117, y = -1.755117, f(x, y) = 25.517983
Iteration 647: x = -2.348008, y = -2.348008, f(x, y) = 42.578594
Iteration 648: x = -1.788146, y = -1.788146, f(x, y) = 21.647123
Iteration 649: x = -2.362741, y = -2.362741, f(x, y) = 44.177037
Iteration 650: x = -1.838327, y = -1.838327, f(x, y) = 16.220500
Iteration 651: x = -2.335577, y = -2.335577, f(x, y) = 41.153069
Iteration 652: x = -1.749210, y = -1.749210, f(x, y) = 26.218763
Iteration 653: x = -2.342536, y = -2.342536, f(x, y) = 41.959237
Iteration 654: x = -1.770611, y = -1.770611, f(x, y) = 23.687253
Iteration 655: x = -2.358256, y = -2.358256, f(x, y) = 43.701610
Iteration 656: x = -1.822604, y = -1.822604, f(x, y) = 17.833249
Iteration 657: x = -2.350219, y = -2.350219, f(x, y) = 42.824962
Iteration 658: x = -1.795401, y = -1.795401, f(x, y) = 20.818702
Iteration 659: x = -2.362420, y = -2.362420, f(x, y) = 44.143338
Iteration 660: x = -1.837188, y = -1.837188, f(x, y) = 16.333973
Iteration 661: x = -2.336816, y = -2.336816, f(x, y) = 41.298021
Iteration 662: x = -1.752945, y = -1.752945, f(x, y) = 25.775632
Iteration 663: x = -2.346097, y = -2.346097, f(x, y) = 42.363715
Iteration 664: x = -1.781950, y = -1.781950, f(x, y) = 22.362606
Iteration 665: x = -2.362012, y = -2.362012, f(x, y) = 44.100423
Iteration 666: x = -1.835744, y = -1.835744, f(x, y) = 16.478715
Iteration 667: x = -2.338348, y = -2.338348, f(x, y) = 41.476444
Iteration 668: x = -1.757609, y = -1.757609, f(x, y) = 25.222600
Iteration 669: x = -2.350057, y = -2.350057, f(x, y) = 42.807058
Iteration 670: x = -1.794868, y = -1.794868, f(x, y) = 20.879157
Iteration 671: x = -2.362486, y = -2.362486, f(x, y) = 44.150312
Iteration 672: x = -1.837424, y = -1.837424, f(x, y) = 16.310476
Iteration 673: x = -2.336562, y = -2.336562, f(x, y) = 41.268375
Iteration 674: x = -1.752177, y = -1.752177, f(x, y) = 25.866720
Iteration 675: x = -2.345393, y = -2.345393, f(x, y) = 42.284211
Iteration 676: x = -1.779689, y = -1.779689, f(x, y) = 22.625402
Iteration 677: x = -2.361513, y = -2.361513, f(x, y) = 44.047916
Iteration 678: x = -1.833985, y = -1.833985, f(x, y) = 16.656145
Iteration 679: x = -2.340154, y = -2.340154, f(x, y) = 41.685512
Iteration 680: x = -1.763170, y = -1.763170, f(x, y) = 24.564429
Iteration 681: x = -2.354075, y = -2.354075, f(x, y) = 43.249446
Iteration 682: x = -1.808295, y = -1.808295, f(x, y) = 19.376968
Iteration 683: x = -2.358769, y = -2.358769, f(x, y) = 43.756497
Iteration 684: x = -1.824383, y = -1.824383, f(x, y) = 17.646101
Iteration 685: x = -2.348833, y = -2.348833, f(x, y) = 42.670778
Iteration 686: x = -1.790842, y = -1.790842, f(x, y) = 21.338067
Iteration 687: x = -2.362769, y = -2.362769, f(x, y) = 44.179974
Iteration 688: x = -1.838426, y = -1.838426, f(x, y) = 16.210618
Iteration 689: x = -2.335468, y = -2.335468, f(x, y) = 41.140231
Iteration 690: x = -1.748881, y = -1.748881, f(x, y) = 26.257736
Iteration 691: x = -2.342207, y = -2.342207, f(x, y) = 41.921508
Iteration 692: x = -1.769575, y = -1.769575, f(x, y) = 23.809144
Iteration 693: x = -2.357756, y = -2.357756, f(x, y) = 43.647919
Iteration 694: x = -1.820873, y = -1.820873, f(x, y) = 18.016449
Iteration 695: x = -2.351499, y = -2.351499, f(x, y) = 42.966699
Iteration 696: x = -1.799650, y = -1.799650, f(x, y) = 20.338942
Iteration 697: x = -2.361649, y = -2.361649, f(x, y) = 44.062217
Iteration 698: x = -1.834463, y = -1.834463, f(x, y) = 16.607784
Iteration 699: x = -2.339670, y = -2.339670, f(x, y) = 41.629564
Iteration 700: x = -1.761672, y = -1.761672, f(x, y) = 24.741599
Iteration 701: x = -2.353068, y = -2.353068, f(x, y) = 43.139250
Iteration 702: x = -1.804899, y = -1.804899, f(x, y) = 19.752498
Iteration 703: x = -2.360109, y = -2.360109, f(x, y) = 43.899235
Iteration 704: x = -1.829053, y = -1.829053, f(x, y) = 17.160285
Iteration 705: x = -2.344863, y = -2.344863, f(x, y) = 42.224224
Iteration 706: x = -1.777993, y = -1.777993, f(x, y) = 22.822940
Iteration 707: x = -2.361058, y = -2.361058, f(x, y) = 43.999823
Iteration 708: x = -1.832382, y = -1.832382, f(x, y) = 16.818958
Iteration 709: x = -2.341742, y = -2.341742, f(x, y) = 41.868265
Iteration 710: x = -1.768118, y = -1.768118, f(x, y) = 23.980636
Iteration 711: x = -2.357007, y = -2.357007, f(x, y) = 43.567432
Iteration 712: x = -1.818294, y = -1.818294, f(x, y) = 18.291242
Iteration 713: x = -2.353282, y = -2.353282, f(x, y) = 43.162770
Iteration 714: x = -1.805621, y = -1.805621, f(x, y) = 19.672400
Iteration 715: x = -2.359846, y = -2.359846, f(x, y) = 43.871356
Iteration 716: x = -1.828136, y = -1.828136, f(x, y) = 17.255054
Iteration 717: x = -2.345681, y = -2.345681, f(x, y) = 42.316745
Iteration 718: x = -1.780612, y = -1.780612, f(x, y) = 22.517996
Iteration 719: x = -2.361732, y = -2.361732, f(x, y) = 44.070957
Iteration 720: x = -1.834756, y = -1.834756, f(x, y) = 16.578241
Iteration 721: x = -2.339371, y = -2.339371, f(x, y) = 41.595007
Iteration 722: x = -1.760750, y = -1.760750, f(x, y) = 24.850657
Iteration 723: x = -2.352421, y = -2.352421, f(x, y) = 43.068190
Iteration 724: x = -1.802727, y = -1.802727, f(x, y) = 19.994278
Iteration 725: x = -2.360824, y = -2.360824, f(x, y) = 43.975118
Iteration 726: x = -1.831561, y = -1.831561, f(x, y) = 16.902697
Iteration 727: x = -2.342534, y = -2.342534, f(x, y) = 41.958952
Iteration 728: x = -1.770604, y = -1.770604, f(x, y) = 23.688175
Iteration 729: x = -2.358252, y = -2.358252, f(x, y) = 43.701215
Iteration 730: x = -1.822591, y = -1.822591, f(x, y) = 17.834596
Iteration 731: x = -2.350228, y = -2.350228, f(x, y) = 42.826038
Iteration 732: x = -1.795433, y = -1.795433, f(x, y) = 20.815069
Iteration 733: x = -2.362415, y = -2.362415, f(x, y) = 44.142896
Iteration 734: x = -1.837173, y = -1.837173, f(x, y) = 16.335462
Iteration 735: x = -2.336832, y = -2.336832, f(x, y) = 41.299894
Iteration 736: x = -1.752993, y = -1.752993, f(x, y) = 25.769871
Iteration 737: x = -2.346141, y = -2.346141, f(x, y) = 42.368681
Iteration 738: x = -1.782092, y = -1.782092, f(x, y) = 22.346153
Iteration 739: x = -2.362039, y = -2.362039, f(x, y) = 44.103275
Iteration 740: x = -1.835840, y = -1.835840, f(x, y) = 16.469088
Iteration 741: x = -2.338248, y = -2.338248, f(x, y) = 41.464799
Iteration 742: x = -1.757302, y = -1.757302, f(x, y) = 25.258944
Iteration 743: x = -2.349813, y = -2.349813, f(x, y) = 42.779964
Iteration 744: x = -1.794064, y = -1.794064, f(x, y) = 20.970571
Iteration 745: x = -2.362574, y = -2.362574, f(x, y) = 44.159493
Iteration 746: x = -1.837733, y = -1.837733, f(x, y) = 16.279552
Iteration 747: x = -2.336226, y = -2.336226, f(x, y) = 41.229065
Iteration 748: x = -1.751162, y = -1.751162, f(x, y) = 25.987137
Iteration 749: x = -2.344440, y = -2.344440, f(x, y) = 42.176236
Iteration 750: x = -1.776643, y = -1.776643, f(x, y) = 22.980485
Iteration 751: x = -2.360645, y = -2.360645, f(x, y) = 43.956146
Iteration 752: x = -1.830932, y = -1.830932, f(x, y) = 16.967043
Iteration 753: x = -2.343131, y = -2.343131, f(x, y) = 42.027138
Iteration 754: x = -1.772486, y = -1.772486, f(x, y) = 23.467128
Iteration 755: x = -2.359094, y = -2.359094, f(x, y) = 43.791229
Iteration 756: x = -1.825513, y = -1.825513, f(x, y) = 17.527761
Iteration 757: x = -2.347916, y = -2.347916, f(x, y) = 42.568260
Iteration 758: x = -1.787845, y = -1.787845, f(x, y) = 21.681693
Iteration 759: x = -2.362727, y = -2.362727, f(x, y) = 44.175572
Iteration 760: x = -1.838277, y = -1.838277, f(x, y) = 16.225429
Iteration 761: x = -2.335632, y = -2.335632, f(x, y) = 41.159460
Iteration 762: x = -1.749373, y = -1.749373, f(x, y) = 26.199345
Iteration 763: x = -2.342700, y = -2.342700, f(x, y) = 41.977904
Iteration 764: x = -1.771126, y = -1.771126, f(x, y) = 23.626833
Iteration 765: x = -2.358495, y = -2.358495, f(x, y) = 43.727148
Iteration 766: x = -1.823431, y = -1.823431, f(x, y) = 17.746156
Iteration 767: x = -2.349583, y = -2.349583, f(x, y) = 42.754407
Iteration 768: x = -1.793307, y = -1.793307, f(x, y) = 21.056724
Iteration 769: x = -2.362642, y = -2.362642, f(x, y) = 44.166650
Iteration 770: x = -1.837975, y = -1.837975, f(x, y) = 16.255458
Iteration 771: x = -2.335963, y = -2.335963, f(x, y) = 41.198206
Iteration 772: x = -1.750368, y = -1.750368, f(x, y) = 26.081380
Iteration 773: x = -2.343677, y = -2.343677, f(x, y) = 42.089431
Iteration 774: x = -1.774216, y = -1.774216, f(x, y) = 23.264346
Iteration 775: x = -2.359791, y = -2.359791, f(x, y) = 43.865480
